Year,Month,Day,Hour,PM2.5,PM10_mask,Retrospective
2019,1,8,9,24.83,0.02,0
2019,1,8,10,22.52,0.02,0
2019,1,8,11,23.83,0.02,0
2019,1,8,12,23.67,0.02,0
2019,1,8,13,23.75,0.02,0
2019,1,8,14,23.96,0.01,0
2019,1,8,15,21.96,0,0
2019,1,8,16,24.59,0,0
2019,1,8,17,23.19,0,0
2019,1,8,18,19.9,0,0
2019,1,8,19,18.09,0,0
2019,1,8,20,17.11,0,0
2019,1,8,21,17.85,0,0
2019,1,8,22,17.79,0,0
2019,1,8,23,20.31,0.02,0
2019,1,9,0,21.51,0.02,0
2019,1,9,1,19.14,0.02,0
2019,1,9,2,20.82,0.02,0
2019,1,9,3,22.76,0.02,0
2019,1,9,4,26.31,0.03,0
2019,1,9,5,25.7,0.03,0
2019,1,9,6,24.1,0.03,0
2019,1,9,7,22.35,0.03,0
2019,1,9,8,22.14,0.03,0
2019,1,9,9,22.81,0.03,0
2019,1,9,10,21.45,0.02,0
2019,1,9,11,23.18,0.03,0
2019,1,9,12,25.09,0.03,0
2019,1,9,13,27,0.03,0
2019,1,9,14,30.01,0.02,0
2019,1,9,15,30.06,0.03,0
2019,1,9,16,31.72,0.01,0
2019,1,9,17,32.29,0.01,0
2019,1,9,18,30.88,0.01,0
2019,1,9,19,30.49,0.01,0
2019,1,9,20,29.84,0.01,0
2019,1,9,21,31.57,0.01,0
2019,1,9,22,27.4,0,0
2019,1,9,23,27.83,0,0
2019,1,10,0,29.48,0.01,0
2019,1,10,1,28.19,0.01,0
2019,1,10,2,28.8,0.01,0
2019,1,10,3,31.71,0.01,0
2019,1,10,4,33.99,0.01,0
2019,1,10,5,33.91,0.01,0
2019,1,10,6,34.12,0.01,0
2019,1,10,7,33.27,0.03,0
2019,1,10,8,29.2,0.01,0
2019,1,10,9,27.63,0.02,0
2019,1,10,10,26.74,0.03,0
2019,1,10,11,25.81,0.03,0
2019,1,10,12,27.08,0.03,0
2019,1,10,13,28.53,0.03,0
2019,1,10,14,32.69,0.01,0
2019,1,10,15,33.49,0.01,0
2019,1,10,16,40.3,0.02,0
2019,1,10,17,44.25,0.01,0
2019,1,10,18,44.62,0.01,0
2019,1,10,19,43.34,0.01,0
2019,1,10,20,43.8,0.01,0
2019,1,10,21,42.63,0.01,0
2019,1,10,22,42.07,0.01,0
2019,1,10,23,42.81,0,0
2019,1,11,0,42.93,0.02,0
2019,1,11,1,42.13,0.01,0
2019,1,11,2,43.07,0.01,0
2019,1,11,3,45.22,0.01,0
2019,1,11,4,43.28,0.02,0
2019,1,11,5,42.87,0.01,0
2019,1,11,6,41.24,0.01,0
2019,1,11,7,39.79,0.01,0
2019,1,11,8,38.88,0.01,0
2019,1,11,9,37.84,0.02,0
2019,1,11,10,31.87,0.02,0
2019,1,11,11,32.36,0.02,0
2019,1,11,12,32.52,0.02,0
2019,1,11,13,35.23,0.02,0
2019,1,11,14,36.55,0.02,0
2019,1,11,15,40.17,0.02,0
2019,1,11,16,41.96,0.02,0
2019,1,11,17,47.87,0.03,0
2019,1,11,18,47.16,0.03,0
2019,1,11,19,46.89,0.03,0
2019,1,11,20,46.55,0.03,0
2019,1,11,21,45.93,0.03,0
2019,1,11,22,45.32,0.03,0
2019,1,11,23,44.96,0.02,0
2019,1,12,0,44.02,0.02,0
2019,1,12,1,42.85,0.03,0
2019,1,12,2,42.02,0.02,0
2019,1,12,3,42.02,0.02,0
2019,1,12,4,42.81,0.02,0
2019,1,12,5,38.35,0.02,0
2019,1,12,6,36.31,0.01,0
2019,1,12,7,33.7,0.01,0
2019,1,12,8,30.79,0.01,0
2019,1,12,9,28.91,0.01,0
2019,1,12,10,27.84,0.02,0
2019,1,12,11,29.69,0.01,0
2019,1,12,12,30.41,0.01,0
2019,1,12,13,29.9,0.01,0
2019,1,12,14,36.22,0.01,0
2019,1,12,15,40.05,0.01,0
2019,1,12,16,41.14,0.01,0
2019,1,12,17,45.94,0.01,0
2019,1,12,18,45.94,0.01,0
2019,1,12,19,47.13,0.01,0
2019,1,12,20,45.87,0.01,0
2019,1,12,21,43.75,0.01,0
2019,1,12,22,44.43,0.01,0
2019,1,12,23,42.77,0.01,0
2019,1,13,0,42.31,0.01,0
2019,1,13,1,39.89,0.01,0
2019,1,13,2,38.46,0.01,0
2019,1,13,3,38.08,0.01,0
2019,1,13,4,37.06,0.01,0
2019,1,13,5,33.87,0.01,0
2019,1,13,6,32.52,0.01,0
2019,1,13,7,32.49,0.01,0
2019,1,13,8,29.86,0.02,0
2019,1,13,9,27.63,0.02,0
2019,1,13,10,25.59,0.03,0
2019,1,13,11,26.36,0.04,0
2019,1,13,12,27.24,0.04,0
2019,1,13,13,30.33,0.02,0
2019,1,13,14,34.37,0.02,0
2019,1,13,15,39.38,0.03,0
2019,1,13,16,45.44,0.03,0
2019,1,13,17,46.39,0.03,0
2019,1,13,18,44.14,0.03,0
2019,1,13,19,44.47,0.04,0
2019,1,13,20,43.36,0.04,0
2019,1,13,21,42,0.04,0
2019,1,13,22,39.99,0.02,0
2019,1,13,23,44.07,0.02,0
2019,1,14,0,38.97,0.02,0
2019,1,14,1,38.31,0.03,0
2019,1,14,2,38.04,0.03,0
2019,1,14,3,39.03,0.03,0
2019,1,14,4,40.28,0.03,0
2019,1,14,5,37.94,0.03,0
2019,1,14,6,37.49,0.03,0
2019,1,14,7,35.26,0.01,0
2019,1,14,8,31.83,0.01,0
2019,1,14,9,28.77,0.07,0
2019,1,14,10,27.84,0.01,0
2019,1,14,11,27.59,0.01,0
2019,1,14,12,28.26,0.01,0
2019,1,14,13,29.92,0.07,0
2019,1,14,14,32.48,0.07,0
2019,1,14,15,34.33,0.07,0
2019,1,14,16,41.5,0.07,0
2019,1,14,17,48.7,0.07,0
2019,1,14,18,48.04,0.07,0
2019,1,14,19,47.54,0.07,0
2019,1,14,20,43.39,0.08,0
2019,1,14,21,47.7,0.08,0
2019,1,14,22,46.49,0.01,0
2019,1,14,23,46.04,0.01,0
2019,1,15,0,44.01,0.07,0
2019,1,15,1,42.83,0.01,0
2019,1,15,2,41.65,0.01,0
2019,1,15,3,41.3,0.07,0
2019,1,15,4,41.13,0.07,0
2019,1,15,5,38.04,0.07,0
2019,1,15,6,36.51,0.07,0
2019,1,15,7,34.52,0.07,0
2019,1,15,8,31.6,0.07,0
2019,1,15,9,30.42,0.07,0
2019,1,15,10,28.12,0.07,0
2019,1,15,11,26.81,0.07,0
2019,1,15,12,28.24,0.07,0
2019,1,15,13,30.09,0.07,0
2019,1,15,14,34.23,0.07,0
2019,1,15,15,36.46,0.07,0
2019,1,15,16,39.06,0.01,0
2019,1,15,17,39.56,0,0
2019,1,15,18,39.23,0,0
2019,1,15,19,38.48,0.01,0
2019,1,15,20,36.4,0.01,0
2019,1,15,21,36.93,0.01,0
2019,1,15,22,35.91,0.01,0
2019,1,15,23,34.66,0.01,0
2019,1,16,0,34.66,0.01,0
2019,1,16,1,35.63,0.01,0
2019,1,16,2,35.98,0.01,0
2019,1,16,3,36.58,0.01,0
2019,1,16,4,37.03,0.01,0
2019,1,16,5,35.63,0.01,0
2019,1,16,6,32.97,0.01,0
2019,1,16,7,30.2,0.03,0
2019,1,16,8,25.15,0.01,0
2019,1,16,9,25.45,0.01,0
2019,1,16,10,25.36,0.01,0
2019,1,16,11,26.04,0.03,0
2019,1,16,12,26.48,0.03,0
2019,1,16,13,27.5,0.03,0
2019,1,16,14,29.98,0.03,0
2019,1,16,15,32.56,0.01,0
2019,1,16,16,38.39,0,0
2019,1,16,17,39.46,0,0
2019,1,16,18,39.3,0,0
2019,1,16,19,37.12,0.01,0
2019,1,16,20,33.2,0.01,0
2019,1,16,21,33.36,0.01,0
2019,1,16,22,36.19,0.01,0
2019,1,16,23,34.22,0.01,0
2019,1,17,0,33.15,0.01,0
2019,1,17,1,32.95,0.01,0
2019,1,17,2,33.85,0.01,0
2019,1,17,3,36.16,0.01,0
2019,1,17,4,37.06,0.01,0
2019,1,17,5,33.09,0.01,0
2019,1,17,6,29.14,0.01,0
2019,1,17,7,28.79,0.01,0
2019,1,17,8,26.57,0.01,0
2019,1,17,9,23.37,0.01,0
2019,1,17,10,21.91,0.01,0
2019,1,17,11,22.11,0.01,0
2019,1,17,12,22.87,0.01,0
2019,1,17,13,23.36,0.01,0
2019,1,17,14,26.6,0.01,0
2019,1,17,15,31.02,0.01,0
2019,1,17,16,32.65,0,0
2019,1,17,17,34.97,0,0
2019,1,17,18,33.63,0,0
2019,1,17,19,34.47,0.01,0
2019,1,17,20,33.34,0.01,0
2019,1,17,21,33.82,0.01,0
2019,1,17,22,33.98,0.01,0
2019,1,17,23,26.74,0.01,0
2019,1,18,0,24.98,0.01,0
2019,1,18,1,25.05,0.01,0
2019,1,18,2,25.23,0.01,0
2019,1,18,3,28.55,0.01,0
2019,1,18,4,28.19,0.01,0
2019,1,18,5,26.72,0.01,0
2019,1,18,6,26.1,0.01,0
2019,1,18,7,21.22,0.01,0
2019,1,18,8,29.08,0.01,0
2019,1,18,9,18.76,0.01,0
2019,1,18,10,18.29,0.01,0
2019,1,18,11,18.96,0.01,0
2019,1,18,12,20.97,0.01,0
2019,1,18,13,19.94,0.01,0
2019,1,18,14,27.76,0.01,0
2019,1,18,15,32.53,0.01,0
2019,1,18,16,34.64,0.01,0
2019,1,18,17,34.48,0.01,0
2019,1,18,18,37.54,0.01,0
2019,1,18,19,36.59,0.01,0
2019,1,18,20,35.78,0.01,0
2019,1,18,21,35.33,0.01,0
2019,1,18,22,34.49,0.01,0
2019,1,18,23,34.64,0.01,0
2019,1,19,0,32.17,0.01,0
2019,1,19,1,31.19,0.01,0
2019,1,19,2,31.32,0.01,0
2019,1,19,3,33.77,0.01,0
2019,1,19,4,34.72,0.01,0
2019,1,19,5,33.44,0.01,0
2019,1,19,6,31.91,0.01,0
2019,1,19,7,30.48,0.01,0
2019,1,19,8,28.38,0.01,0
2019,1,19,9,26.81,0.01,0
2019,1,19,10,25.24,0.01,0
2019,1,19,11,25.85,0.01,0
2019,1,19,12,26.46,0.01,0
2019,1,19,13,28.08,0.01,0
2019,1,19,14,30.02,0.01,0
2019,1,19,15,33.53,0.01,0
2019,1,19,16,43.31,0.01,0
2019,1,19,17,42.85,0.01,0
2019,1,19,18,42.59,0.01,0
2019,1,19,19,42.9,0.01,0
2019,1,19,20,41.95,0.01,0
2019,1,19,21,41.47,0.01,0
2019,1,19,22,42.4,0.01,0
2019,1,19,23,42.64,0.01,0
2019,1,20,0,43.79,0.01,0
2019,1,20,1,44.37,0.01,0
2019,1,20,2,45.37,0.01,0
2019,1,20,3,45.5,0.01,0
2019,1,20,4,46.1,0.01,0
2019,1,20,5,41.66,0.01,0
2019,1,20,6,38.03,0.01,0
2019,1,20,7,36.03,0.01,0
2019,1,20,8,32.68,0.01,0
2019,1,20,9,30.55,0.01,0
2019,1,20,10,28.88,0.01,0
2019,1,20,11,29.53,0.01,0
2019,1,20,12,27.68,0.02,0
2019,1,20,13,30.77,0.02,0
2019,1,20,14,33.33,0.01,0
2019,1,20,15,42.32,0.01,0
2019,1,20,16,47.59,0.01,0
2019,1,20,17,48.31,0,0
2019,1,20,18,47.56,0,0
2019,1,20,19,43.83,0,0
2019,1,20,20,44.6,0,0
2019,1,20,21,41.94,0,0
2019,1,20,22,41.15,0,0
2019,1,20,23,39.78,0,0
2019,1,21,0,39.33,0,0
2019,1,21,1,38.8,0.01,0
2019,1,21,2,41.13,0.01,0
2019,1,21,3,46.57,0.01,0
2019,1,21,4,47.18,0.01,0
2019,1,21,5,44.17,0.01,0
2019,1,21,6,35.32,0.03,0
2019,1,21,7,32.81,0.04,0
2019,1,21,8,27.89,0.04,0
2019,1,21,9,26.5,0.04,0
2019,1,21,10,24.14,0.04,0
2019,1,21,11,25.39,0.03,0
2019,1,21,12,26.58,0.03,0
2019,1,21,13,27.99,0.03,0
2019,1,21,14,34.13,0.03,0
2019,1,21,15,40.29,0.04,0
2019,1,21,16,42.18,0.02,0
2019,1,21,17,46.48,0.02,0
2019,1,21,18,44.33,0.02,0
2019,1,21,19,43.16,0.02,0
2019,1,21,20,41.37,0.02,0
2019,1,21,21,43.43,0.02,0
2019,1,21,22,40.4,0.03,0
2019,1,21,23,37.2,0.02,0
2019,1,22,0,35.89,0.02,0
2019,1,22,1,34.96,0.03,0
2019,1,22,2,35.64,0.03,0
2019,1,22,3,37.19,0.03,0
2019,1,22,4,38.94,0.03,0
2019,1,22,5,37.92,0.03,0
2019,1,22,6,33.57,0.03,0
2019,1,22,7,31.24,0.03,0
2019,1,22,8,26.84,0.03,0
2019,1,22,9,26.87,0.03,0
2019,1,22,10,25.48,0.03,0
2019,1,22,11,25.18,0.03,0
2019,1,22,12,26.87,0.03,0
2019,1,22,13,30.26,0.03,0
2019,1,22,14,33.26,0.05,0
2019,1,22,15,37.89,0.07,0
2019,1,22,16,39.78,0.06,0
2019,1,22,17,40.36,0.05,0
2019,1,22,18,40.57,0.05,0
2019,1,22,19,40.01,0.05,0
2019,1,22,20,38.57,0.05,0
2019,1,22,21,38.99,0.05,0
2019,1,22,22,37.18,0.05,0
2019,1,22,23,37.71,0.05,0
2019,1,23,0,37.02,0.05,0
2019,1,23,1,37.39,0.05,0
2019,1,23,2,37.93,0.06,0
2019,1,23,3,38.15,0.03,0
2019,1,23,4,38.6,0.03,0
2019,1,23,5,39.07,0.05,0
2019,1,23,6,34.54,0.01,0
2019,1,23,7,32.07,0.01,0
2019,1,23,8,30.34,0.03,0
2019,1,23,9,27.69,0.03,0
2019,1,23,10,26.47,0.03,0
2019,1,23,11,26.89,0.03,0
2019,1,23,12,28.45,0.03,0
2019,1,23,13,30.03,0.03,0
2019,1,23,14,35.3,0.02,0
2019,1,23,15,40.46,0.02,0
2019,1,23,16,43.75,0.03,0
2019,1,23,17,46.08,0.02,0
2019,1,23,18,47.05,0.02,0
2019,1,23,19,47.92,0.02,0
2019,1,23,20,47.36,0.02,0
2019,1,23,21,47.65,0.04,0
2019,1,23,22,46.92,0.03,0
2019,1,23,23,46.7,0.03,0
2019,1,24,0,47.72,0.03,0
2019,1,24,1,48.99,0.03,0
2019,1,24,2,47.84,0.03,0
2019,1,24,3,50.46,0.03,0
2019,1,24,4,49.5,0.03,0
2019,1,24,5,42.68,0.03,0
2019,1,24,6,39.8,0.03,0
2019,1,24,7,37.77,0.03,0
2019,1,24,8,33.55,0.03,0
2019,1,24,9,47.26,0.03,0
2019,1,24,10,30.15,0.03,0
2019,1,24,11,30.03,0.03,0
2019,1,24,12,30.06,0.03,0
2019,1,24,13,32.76,0.05,0
2019,1,24,14,40.53,0.05,0
2019,1,24,15,46.43,0.03,0
2019,1,24,16,49.85,0.04,0
2019,1,24,17,51.87,0.02,0
2019,1,24,18,50.33,0.02,0
2019,1,24,19,50.3,0.03,0
2019,1,24,20,50.08,0.03,0
2019,1,24,21,50.31,0.04,0
2019,1,24,22,51.07,0.04,0
2019,1,24,23,50.02,0.03,0
2019,1,25,0,51.57,0.03,0
2019,1,25,1,52.68,0.03,0
2019,1,25,2,53.57,0.03,0
2019,1,25,3,52.29,0.03,0
2019,1,25,5,48.68,0.01,0
2019,1,25,6,49.75,0,0
2019,1,25,7,44.22,0.03,0
2019,1,25,8,43.73,0.03,0
2019,1,25,9,40.34,0.03,0
2019,1,25,10,36.61,0.05,0
2019,1,25,11,34.21,0.06,0
2019,1,25,12,36.13,0.03,0
2019,1,25,13,38.51,0.03,0
2019,1,25,14,45.36,0.02,0
2019,1,25,15,52.49,0.02,0
2019,1,25,16,57.38,0.03,0
2019,1,25,17,57.03,0.03,0
2019,1,25,18,58.47,0.03,0
2019,1,25,19,57.64,0.03,0
2019,1,25,20,56.22,0.03,0
2019,1,25,21,55.96,0.03,0
2019,1,25,22,53.38,0.03,0
2019,1,25,23,51,0.03,0
2019,1,26,0,50.1,0.02,0
2019,1,26,1,48.71,0.03,0
2019,1,26,2,49.6,0.03,0
2019,1,26,3,49.32,0.03,0
2019,1,26,4,48.23,0.03,0
2019,1,26,5,47.56,0.03,0
2019,1,26,6,41.69,0.03,0
2019,1,26,7,40.77,0.17,0
2019,1,26,8,35.75,0.03,0
2019,1,26,9,30.39,0.03,0
2019,1,26,10,30.29,0.03,0
2019,1,26,11,30.52,0.03,0
2019,1,26,12,29.4,0.03,0
2019,1,26,13,35.09,0.04,0
2019,1,26,14,43.07,0.04,0
2019,1,26,15,43.31,0.04,0
2019,1,26,16,47.04,0.03,0
2019,1,26,17,46.68,0.03,0
2019,1,26,18,48.35,0.03,0
2019,1,26,19,46.05,0.04,0
2019,1,26,20,45.19,0.04,0
2019,1,26,21,44.51,0.04,0
2019,1,26,22,44.9,0.04,0
2019,1,26,23,42.42,0.04,0
2019,1,27,2,43.12,0.03,0
2019,1,27,3,45,0.03,0
2019,1,27,4,43.61,0.03,0
2019,1,27,5,38.19,0.03,0
2019,1,27,6,42.32,0.03,0
2019,1,27,7,32.51,0.03,0
2019,1,27,8,29.19,0.03,0
2019,1,27,9,28.69,0.03,0
2019,1,27,10,28.6,0.03,0
2019,1,27,11,30.76,0.03,0
2019,1,27,12,32.02,0.03,0
2019,1,27,13,35.27,0.03,0
2019,1,27,14,41.62,0.03,0
2019,1,27,15,47.51,0.03,0
2019,1,27,16,48.79,0.03,0
2019,1,27,17,49.35,0.03,0
2019,1,27,18,50.64,0.04,0
2019,1,27,19,54.55,0.04,0
2019,1,27,20,56.26,0.03,0
2019,1,27,21,55.16,0.03,0
2019,1,27,22,49.12,0.03,0
2019,1,27,23,47.88,0.02,0
2019,1,28,0,48.83,0.03,0
2019,1,28,1,47.94,0.03,0
2019,1,28,2,52.4,0.03,0
2019,1,28,3,49.25,0.03,0
2019,1,28,4,47.61,0.03,0
2019,1,28,5,48.06,0.03,0
2019,1,28,6,47.93,0.03,0
2019,1,28,7,52.47,0.03,0
2019,1,28,8,52.75,0.03,0
2019,1,28,9,49.81,0.03,0
2019,1,28,10,46.41,0.03,0
2019,1,28,11,43.3,0.03,0
2019,1,28,12,38.86,0.03,0
2019,1,28,13,36.24,0.03,0
2019,1,28,14,35.75,0.03,0
2019,1,28,15,36.86,0.03,0
2019,1,28,16,36.65,0.03,0
2019,1,28,17,36.24,0.03,0
2019,1,28,18,39.03,0.03,0
2019,1,28,19,44.13,0.03,0
2019,1,28,20,49.65,0.03,0
2019,1,28,21,50.88,0.03,0
2019,1,28,22,54.19,0.03,0
2019,1,28,23,56.08,0.03,0
2019,1,29,0,54.76,0.03,0
2019,1,29,1,53.41,0.03,0
2019,1,29,2,51.25,0.03,0
2019,1,29,3,51.54,0.03,0
2019,1,29,4,53.23,0.03,0
2019,1,29,5,51.36,0.03,0
2019,1,29,6,53.12,0.03,0
2019,1,29,7,55.64,0.03,0
2019,1,29,8,57.63,0.03,0
2019,1,29,9,54.44,0.03,0
2019,1,29,10,50.33,0.03,0
2019,1,29,11,44.32,0.03,0
2019,1,29,12,39.71,0.03,0
2019,1,29,13,36.2,0.03,0
2019,1,29,14,33.48,0.03,0
2019,1,29,15,32.56,0.03,0
2019,1,29,16,32.9,0.03,0
2019,1,29,17,34.35,0.03,0
2019,1,29,18,37.92,0.03,0
2019,1,29,19,44.12,0.03,0
2019,1,29,20,51.29,0.03,0
2019,1,29,21,52.83,0.03,0
2019,1,29,22,55.03,0.03,0
2019,1,29,23,57.28,0.03,0
2019,1,30,0,57.52,0.03,0
2019,1,30,1,59.5,0.03,0
2019,1,30,2,57.13,0.03,0
2019,1,30,3,57.41,0.03,0
2019,1,30,4,55.26,0.03,0
2019,1,30,5,54.4,0.03,0
2019,1,30,6,55.1,0.03,0
2019,1,30,7,60.45,0.03,0
2019,1,30,8,59.62,0.03,0
2019,1,30,9,54.62,0.03,0
2019,1,30,10,52.94,0.03,0
2019,1,30,11,49.72,0.03,0
2019,1,30,12,44.94,0.03,0
2019,1,30,13,39.79,0.03,0
2019,1,30,14,37.9,0.03,0
2019,1,30,15,37.73,0.03,0
2019,1,30,16,37.65,0.03,0
2019,1,30,17,38.75,0.03,0
2019,1,30,18,43.82,0.03,0
2019,1,30,19,49.81,0.03,0
2019,1,30,20,55.11,0.03,0
2019,1,30,21,57.96,0.03,0
2019,1,30,22,57.59,0.03,0
2019,1,30,23,58.18,0.03,0
2019,1,31,0,59.13,0.03,0
2019,1,31,1,60.49,0.03,0
2019,1,31,2,56.1,0.03,0
2019,1,31,3,57.21,0.03,0
2019,1,31,4,57.2,0.03,0
2019,1,31,5,58.34,0.03,0
2019,1,31,6,59.66,0.03,0
2019,1,31,7,62.29,0.03,0
2019,1,31,8,62.88,0.03,0
2019,1,31,9,59.8,0.03,0
2019,1,31,10,56.78,0.03,0
2019,1,31,11,52.78,0.03,0
2019,1,31,12,47.26,0.03,0
2019,1,31,13,41.43,0.03,0
2019,1,31,14,39.71,0.03,0
2019,1,31,15,36.57,0.03,0
2019,1,31,16,35.49,0.03,0
2019,1,31,17,36.33,0.03,0
2019,1,31,18,38.25,0.03,0
2019,1,31,19,45.24,0.03,0
2019,1,31,20,52.94,0.03,0
2019,1,31,21,53.87,0.03,0
2019,1,31,22,54.24,0.03,0
2019,1,31,23,53.12,0.03,0
2019,2,1,0,54.17,0.03,0
2019,2,1,1,50.01,0.03,0
2019,2,1,2,44.62,0.03,0
2019,2,1,3,44.36,0.03,0
2019,2,1,4,41.24,0.03,0
2019,2,1,5,41.59,0.03,0
2019,2,1,6,40.9,0.03,0
2019,2,1,7,43.77,0.03,0
2019,2,1,8,44.86,0.03,0
2019,2,1,9,42.15,0.03,0
2019,2,1,10,37.63,0.03,0
2019,2,1,11,34.64,0.03,0
2019,2,1,12,31.64,0.03,0
2019,2,1,13,29.61,0.03,0
2019,2,1,14,30.3,0.03,0
2019,2,1,15,29.36,0.03,0
2019,2,1,16,29.17,0.03,0
2019,2,1,17,31.22,0.03,0
2019,2,1,18,33.89,0.03,0
2019,2,1,19,39.52,0.03,0
2019,2,1,20,46.98,0.03,0
2019,2,1,21,53.8,0.03,0
2019,2,1,22,51.23,0.03,0
2019,2,1,23,50.94,0.03,0
2019,2,2,0,54.03,0.03,0
2019,2,2,1,53.15,0.03,0
2019,2,2,2,48.52,0.03,0
2019,2,2,3,46.03,0.03,0
2019,2,2,4,43.58,0.03,0
2019,2,2,5,41.22,0.03,0
2019,2,2,6,42.39,0.03,0
2019,2,2,7,43.62,0.03,0
2019,2,2,8,46.52,0.03,0
2019,2,2,9,46.86,0.03,0
2019,2,2,10,42.16,0.03,0
2019,2,2,11,38.06,0.03,0
2019,2,2,12,35.17,0.03,0
2019,2,2,13,33.26,0.03,0
2019,2,2,14,33.07,0.03,0
2019,2,2,15,32.57,0.03,0
2019,2,2,16,32.94,0.03,0
2019,2,2,17,33.36,0.03,0
2019,2,2,18,36.38,0.03,0
2019,2,2,19,39.49,0.04,0
2019,2,2,20,45.71,0.04,0
2019,2,2,21,51.95,0.04,0
2019,2,2,22,51.74,0.04,0
2019,2,2,23,47.36,0.04,0
2019,2,3,0,49.5,0.04,0
2019,2,3,1,48.84,0.04,0
2019,2,3,2,46.41,0.04,0
2019,2,3,3,46.32,0.04,0
2019,2,3,4,45.8,0.04,0
2019,2,3,5,44.62,0.04,0
2019,2,3,6,45.16,0.04,0
2019,2,3,7,48.52,0.04,0
2019,2,3,8,49.21,0.04,0
2019,2,3,9,51.27,0.04,0
2019,2,3,10,49.78,0.04,0
2019,2,3,11,44.3,0.04,0
2019,2,3,12,39.03,0.04,0
2019,2,3,13,34.36,0.04,0
2019,2,3,14,30.47,0.04,0
2019,2,3,15,30.02,0.03,0
2019,2,3,16,29.84,0.03,0
2019,2,3,17,30.24,0.03,0
2019,2,3,18,35.26,0.03,0
2019,2,3,19,38.98,0.03,0
2019,2,3,20,45.13,0.03,0
2019,2,3,21,49.91,0.03,0
2019,2,3,22,50.61,0.03,0
2019,2,3,23,45.64,0.03,0
2019,2,4,0,44.47,0.03,0
2019,2,4,1,44.13,0.03,0
2019,2,4,2,43.79,0.03,0
2019,2,4,3,43.61,0.03,0
2019,2,4,4,43.84,0.03,0
2019,2,4,5,43.37,0.03,0
2019,2,4,6,45.81,0.03,0
2019,2,4,7,49.23,0.03,0
2019,2,4,8,52,0.03,0
2019,2,4,9,51.48,0.03,0
2019,2,4,10,44.44,0.03,0
2019,2,4,11,39.13,0.03,0
2019,2,4,12,36.62,0.03,0
2019,2,4,13,33.92,0.03,0
2019,2,4,14,33.8,0.03,0
2019,2,4,15,32.74,0.03,0
2019,2,4,16,33.16,0.03,0
2019,2,4,17,33.16,0.03,0
2019,2,4,18,35.37,0.03,0
2019,2,4,19,38.84,0.03,0
2019,2,4,20,46.46,0.03,0
2019,2,4,21,48.94,0.03,0
2019,2,4,22,45.35,0.03,0
2019,2,4,23,44.11,0.03,0
2019,2,5,0,47.01,0.03,0
2019,2,5,1,52.01,0.03,0
2019,2,5,2,46.67,0.03,0
2019,2,5,3,46.05,0.03,0
2019,2,5,4,45.2,0.03,0
2019,2,5,5,47.08,0.03,0
2019,2,5,6,47.86,0.03,0
2019,2,5,7,47.21,0.03,0
2019,2,5,8,45.71,0.03,0
2019,2,5,9,45.14,0.03,0
2019,2,5,10,42.73,0.03,0
2019,2,5,11,38.82,0.03,0
2019,2,5,12,34.16,0.04,0
2019,2,5,13,32.21,0.03,0
2019,2,5,14,30.38,0.03,0
2019,2,5,15,31.35,0.04,0
2019,2,5,16,31.88,0.04,0
2019,2,5,17,34.38,0.04,0
2019,2,5,18,35.73,0.04,0
2019,2,5,19,41.74,0.04,0
2019,2,5,20,44.42,0.04,0
2019,2,5,21,43.84,0.04,0
2019,2,5,22,45.45,0.04,0
2019,2,5,23,43.65,0.04,0
2019,2,6,0,46.67,0.04,0
2019,2,6,1,43.23,0.03,0
2019,2,6,2,38.81,0.03,0
2019,2,6,3,40.6,0.03,0
2019,2,6,4,39.1,0.03,0
2019,2,6,5,37.17,0.03,0
2019,2,6,6,38.57,0.03,0
2019,2,6,7,41.84,0.03,0
2019,2,6,8,45.77,0.03,0
2019,2,6,9,46.05,0.03,0
2019,2,6,10,43.91,0.03,0
2019,2,6,11,41.09,0.03,0
2019,2,6,12,38.38,0.03,0
2019,2,6,13,39.06,0.03,0
2019,2,6,14,37.46,0.03,0
2019,2,6,15,36.25,0.03,0
2019,2,6,16,34.8,0.03,0
2019,2,6,17,36.04,0.03,0
2019,2,6,18,38.43,0.03,0
2019,2,6,19,42.05,0.03,0
2019,2,6,20,47.01,0.03,0
2019,2,6,21,48.4,0.03,0
2019,2,6,22,46.76,0.03,0
2019,2,6,23,46.18,0.03,0
2019,2,7,0,47.34,0.03,0
2019,2,7,1,47,0.03,0
2019,2,7,2,43.29,0.03,0
2019,2,7,3,41.63,0.03,0
2019,2,7,4,41.99,0.03,0
2019,2,7,5,43.72,0.03,0
2019,2,7,6,44.22,0.03,0
2019,2,7,7,42.92,0.03,0
2019,2,7,8,45.09,0.03,0
2019,2,7,9,45.87,0.03,0
2019,2,7,10,43.93,0.03,0
2019,2,7,11,42.6,0.03,0
2019,2,7,12,36.77,0.03,0
2019,2,7,13,36.47,0.03,0
2019,2,7,14,36.01,0.03,0
2019,2,7,15,34.95,0.03,0
2019,2,7,16,35.97,0.03,0
2019,2,7,17,34.11,0.03,0
2019,2,7,18,34.87,0.03,0
2019,2,7,19,39.94,0.03,0
2019,2,7,20,46.24,0.03,0
2019,2,7,21,48.73,0.03,0
2019,2,7,22,46.36,0.03,0
2019,2,7,23,44.42,0.03,0
2019,2,8,0,46.55,0.03,0
2019,2,8,1,45.26,0.03,0
2019,2,8,2,44.49,0.03,0
2019,2,8,3,45.63,0.03,0
2019,2,8,4,47.12,0.03,0
2019,2,8,5,47.67,0.03,0
